system,sr_no,id,code,term,short_definition,long_definition,reference,ontology_branches
Ayurveda,1393,1452,EM-2.8.20,BUtonmAdaH,"the disorder is characterized by amartya-vāk [speaking more effectively than human capacity], amartya-vikrama [having ability to perform tasks more than normal human capacity], amartya-vīrya [having vitality and ability more than a normal human being], amartya-cēṣṭa [performing acts beyond normal human capacity], amartya-jñāna [having extraordinary knowledge than normal human being], amartya-vijñāna [having extraordinary knowledge than normal human being], amartya-bala [having extra strength than normal human being], aniyata unmādakāla [invariable/unpredictable timing of insanity episode]","the disorder is characterized by amartya-vāk [speaking more effectively than human capacity], amartya-vikrama [having ability to perform tasks more than normal human capacity], amartya-vīrya [having vitality and ability more than a normal human being], amartya-cēṣṭa [performing acts beyond normal human capacity], amartya-jñāna [having extraordinary knowledge than normal human being], amartya-vijñāna [having extraordinary knowledge than normal human being], amartya-bala [having extra strength than normal human being], aniyata unmādakāla [invariable/unpredictable timing of insanity episode]",,
Ayurveda,1394,1453,EM-2.8.21,AdhijonmAdaH,"the disorder is characterized by pāṇḍu [pallor/pale], dīna [timid or apathy], muhurmuhyan [fainting repeatedly], hāhēti paridēvatē [weeps making sounds such ha, ha], rōdityakasmāt [cries suddenly], mriyatē [dies], smayatē [laughing], guṇān bahu manyatē [overestimate], śōkakliṣṭamanā [with the mind suffering srom grief], dhyāyan [thinking], jāgaruka [alert], vicēṣṭatē [does unusual acts]","the disorder is characterized by pāṇḍu [pallor/pale], dīna [timid or apathy], muhurmuhyan [fainting repeatedly], hāhēti paridēvatē [weeps making sounds such ha, ha], rōdityakasmāt [cries suddenly], mriyatē [dies], smayatē [laughing], guṇān bahu manyatē [overestimate], śōkakliṣṭamanā [with the mind suffering srom grief], dhyāyan [thinking], jāgaruka [alert], vicēṣṭatē [does unusual acts]",,
Ayurveda,1395,1454,EM-2.8.22,hiMsArthakonmAdaH,"the disorder is characterized by agniṁ praviśati [patient enters into fire], apsu nimajjati [drowns in water], sthalācchvabhrē patati [falls in to pit], śastra abhirhantyātmānam [strikes himself with weapons, whips, sticks, brick bats, his own fist etc.], kaśābhiḥ hanti ātmānam [strikes himself with whips], kāṣṭha abhirhantyātmānam [strikes himself with sticks], lōṣṭa abhirhantyātmānam [strikes himself with brick bats], muṣṭi abhirhantyātmānam [strikes himself with his own fist], anya prāṇavadhārthamārbhatē [may adopt other means to kill himself]","the disorder is characterized by agniṁ praviśati [patient enters into fire], apsu nimajjati [drowns in water], sthalācchvabhrē patati [falls in to pit], śastra abhirhantyātmānam [strikes himself with weapons, whips, sticks, brick bats, his own fist etc.], kaśābhiḥ hanti ātmānam [strikes himself with whips], kāṣṭha abhirhantyātmānam [strikes himself with sticks], lōṣṭa abhirhantyātmānam [strikes himself with brick bats], muṣṭi abhirhantyātmānam [strikes himself with his own fist], anya prāṇavadhārthamārbhatē [may adopt other means to kill himself]",,
Ayurveda,1396,1455,EM-2.8.23,kAmajonmAdaH,"the disorder is characterized by alpavāk [less talking], smr̥ti bhrama [perverted memory]","the disorder is characterized by alpavāk [less talking], smr̥ti bhrama [perverted memory]",,
Ayurveda,1397,1456,EM-2.9,asAdhya-unmAdaH,"the disorder is characterized by hastāvudyamya [patient having raised his hand in a fit of anger], rōṣasaṁrambhānniḥśaṅkamanyēṣvātmani vā nipātayēt [daringly thrashes others or him self], sāśrunētrō [tears in the eyes], mēḍhrapravr̥ttaraktaḥ [passed blood from the penis], kṣatajihvaḥ [if he has injuries in his tongue], prasrutanāsika [running nose], śchidyamānacarmā [a person who scratches/cuts his skin], āpratihanyamānavāṇiḥ [(a person with) uninterrupted speech], satataṁ vikūjan [constant mumbling], durvarṇa [discoloration of the body/abnormal colour], str̥ṣārtaḥ [excessively thirsty], pūtigandha [putrid smell of the body]","the disorder is characterized by hastāvudyamya [patient having raised his hand in a fit of anger], rōṣasaṁrambhānniḥśaṅkamanyēṣvātmani vā nipātayēt [daringly thrashes others or him self], sāśrunētrō [tears in the eyes], mēḍhrapravr̥ttaraktaḥ [passed blood from the penis], kṣatajihvaḥ [if he has injuries in his tongue], prasrutanāsika [running nose], śchidyamānacarmā [a person who scratches/cuts his skin], āpratihanyamānavāṇiḥ [(a person with) uninterrupted speech], satataṁ vikūjan [constant mumbling], durvarṇa [discoloration of the body/abnormal colour], str̥ṣārtaḥ [excessively thirsty], pūtigandha [putrid smell of the body]",,
Ayurveda,1398,1457,SK31 (EM-3),apasmAraH,"It is characterised by transient loss of consciousness, paroxysmal convulsions, froth from the mouth, possible loss of memory of the episode.","It is characterised by transient loss of consciousness, paroxysmal convulsions, froth from the mouth, possible loss of memory of the episode. This may be explained by: (a) Mind is clouded by agitation or activity (rajas) and inertia (tamas) and the aggravated dosha occupy the channels of consciousness.",,
Ayurveda,1399,1458,EM-3.1,apasmAra-pUrvarUpam,,,,
Ayurveda,1400,1459,EM-3.2,vAtaja-apasmAraH,,,,
Ayurveda,1401,1460,EM-3.3,pittaja-apasmAraH,,,,
Ayurveda,1402,1461,EM-3.4,kaPaja-apasmAraH,,,,
Ayurveda,1403,1462,EM-3.5,sAnnipAtaja-apasmAraH,,,,
Ayurveda,1404,1463,EM-3.6,Agantuja-apasmAraH,,,,
Ayurveda,1405,1464,EM-3.7,apasmAra-ariShTaH/apasmAra asAdhya lakShaN,,,,
Ayurveda,1406,1465,EM-4 (SQ0Y),atattvABiniveSaH/mahAgadaH,,,,
Ayurveda,1407,1466,SQ20 (EM-5),madAtyayaH/pAnAtyayaH,"It is characterised by confusion, tremors, headache, altered cognitive, intellectual functions, may be associated with fever.","It is characterised by confusion, tremors, headache, altered cognitive, intellectual functions, may be associated with fever. This may be explained by: (a) Vitiated pitta further accecting Vata.",,
Ayurveda,1408,1467,EM-5.1,vAtajamadAtyayaH,"the disorder is characterized by hikkā [hiccup], śvāsaḥ [breathlessness/difficult breathing], śiraḥkampaḥ [involunraty rhythmic jerks to head], pārśvaśūlam [pain in sides of chest/flanks], prajāgaraḥ/ujāgaraḥ [keeping awake], bahupralāpaḥ [excessive and irrelevant talking], stambha [rigidity/stiffness], aṁgamarda [generalized bodyache], hr̥daya graha [stiffness in cardiac region], tōda [pricking pain], kampaḥ [tremors], mūrdha rujā [headache], bhramatya svapnē [dream of roaming around], utpatati svapnē [dreams of falling down], prēta saha bhāṣatē [dreams of talking with spirits]","the disorder is characterized by hikkā [hiccup], śvāsaḥ [breathlessness/difficult breathing], śiraḥkampaḥ [involunraty rhythmic jerks to head], pārśvaśūlam [pain in sides of chest/flanks], prajāgaraḥ/ujāgaraḥ [keeping awake], bahupralāpaḥ [excessive and irrelevant talking], stambha [rigidity/stiffness], aṁgamarda [generalized bodyache], hr̥daya graha [stiffness in cardiac region], tōda [pricking pain], kampaḥ [tremors], mūrdha rujā [headache], bhramatya svapnē [dream of roaming around], utpatati svapnē [dreams of falling down], prēta saha bhāṣatē [dreams of talking with spirits]",,
Ayurveda,1409,1468,EM-5.2,pittajamadAtyayaH,"the disorder is characterized by tr̥ṣṇā/tr̥ḍ [thirst], dāhaḥ [burning sensation], jvaraḥ [fever], svēdaḥ [perspiration], mūrcchā [syncope/attacks of swooning], atisāra [diarrhoea], vibhramaḥ [dizziness/confusion], haritavarṇaḥ [greenish discolouration of the body], pralāpa [excess talking/irrelevant speech/incoherent speech], mukhaśōṣaṇa [dryness of mouth], vadana pītatā [yellowish face], lōcana pītatā [yellowish eyes], mōhaḥ [confusion/delirium], bhramaḥ [giddiness or dizziness], dēha harita [greenish tint over body], dēha hāridra [yellowish tint over body], rakta nētra [reddish eyes], rakta kapōla [redness over cheeks]","the disorder is characterized by tr̥ṣṇā/tr̥ḍ [thirst], dāhaḥ [burning sensation], jvaraḥ [fever], svēdaḥ [perspiration], mūrcchā [syncope/attacks of swooning], atisāra [diarrhoea], vibhramaḥ [dizziness/confusion], haritavarṇaḥ [greenish discolouration of the body], pralāpa [excess talking/irrelevant speech/incoherent speech], mukhaśōṣaṇa [dryness of mouth], vadana pītatā [yellowish face], lōcana pītatā [yellowish eyes], mōhaḥ [confusion/delirium], bhramaḥ [giddiness or dizziness], dēha harita [greenish tint over body], dēha hāridra [yellowish tint over body], rakta nētra [reddish eyes], rakta kapōla [redness over cheeks]",,
Ayurveda,1410,1469,EM-5.3,kaPajamadAtyayaH,"the disorder is characterized by chardiḥ [vomiting], arōcakaḥ [tastelessness], hr̥llāsaḥ [nausea], tandrā [drowsiness/lassitude], staimitya [a sensation of being covered with wet clothes], gaurava [heaviness of the body], śītaparītasya [having feeling of cold], vamathu [vomiting], śīta [cold], kapha prasēka [mucoid discharge or salivation], nidrā [sleep], udarda [circular elevated patches on body/urticaria], aṁga gaurava [heaviness in body]","the disorder is characterized by chardiḥ [vomiting], arōcakaḥ [tastelessness], hr̥llāsaḥ [nausea], tandrā [drowsiness/lassitude], staimitya [a sensation of being covered with wet clothes], gaurava [heaviness of the body], śītaparītasya [having feeling of cold], vamathu [vomiting], śīta [cold], kapha prasēka [mucoid discharge or salivation], nidrā [sleep], udarda [circular elevated patches on body/urticaria], aṁga gaurava [heaviness in body]",,
Ayurveda,1411,1470,EM-5.4,sannipAtajamadAtyayaH,the disorder is characterized by liṅgaḥ sarvātrāpi madātyaya/ sarvavikārasampata/ sarvaliṁgatvam [clinical features of all types],the disorder is characterized by liṅgaḥ sarvātrāpi madātyaya/ sarvavikārasampata/ sarvaliṁgatvam [clinical features of all types],,
Ayurveda,1412,1471,EM-5.5,dhvaMsaka-madAtyayaH,"the disorder is characterized by ślēṣmaprasēkaḥ/ ślēṣma niṣṭhivaḥ [mucus discharge through mouth], kaṇṭhaśōṣaḥ [dryness in the throat], āsyaśōṣaḥ [dryness in mouth], śabdāsahiṣṇutā/ śabdāsahatva [intolerance to noise], tandrātiyōga/tandrā [excessive drowsiness], nidrātiyōga/ ati nidrā [excessive sleep]","the disorder is characterized by ślēṣmaprasēkaḥ/ ślēṣma niṣṭhivaḥ [mucus discharge through mouth], kaṇṭhaśōṣaḥ [dryness in the throat], āsyaśōṣaḥ [dryness in mouth], śabdāsahiṣṇutā/ śabdāsahatva [intolerance to noise], tandrātiyōga/tandrā [excessive drowsiness], nidrātiyōga/ ati nidrā [excessive sleep]",,
Ayurveda,1413,1472,EM-5.6,vikShaya-madAtyayaH/vikShepaka-madAtyayaH,"the disorder is characterized by hr̥t-rōgaḥ/ hr̥t rōdhaḥ [cardiac disorders], kaṇṭharōgaḥ/ kaṇṭharōdhaḥ [throat disorders], sammōha [unconsciousness/confusion], chardiḥ/ vamiḥ [vomiting], aṅgarujā/ aṁga ati ruk [pain in the body], jvaraḥ [fever], tr̥ṣṇā [thirst], kāsaḥ [cough], śiraḥśūla/ śirō ati ruk [headache]","the disorder is characterized by hr̥t-rōgaḥ/ hr̥t rōdhaḥ [cardiac disorders], kaṇṭharōgaḥ/ kaṇṭharōdhaḥ [throat disorders], sammōha [unconsciousness/confusion], chardiḥ/ vamiḥ [vomiting], aṅgarujā/ aṁga ati ruk [pain in the body], jvaraḥ [fever], tr̥ṣṇā [thirst], kāsaḥ [cough], śiraḥśūla/ śirō ati ruk [headache]",,
Ayurveda,1414,1473,EM-5.7,paramadaH,"the disorder is characterized by ūṣmāṇa [warmthness], ślēṣmādhikatva/ ślēṣmōcchryō [aggravation of kapha], aṅgagurutā [heaviness of body], virasānanatvaṁ/ virasāsyatā [absense of any taste in the mouth], viṭ-saktiḥ/ malasaṁga [retension of faeces], mūtrasaktiḥ/ mūtrasaṁga [obstruction/retention in passage of urine], tandrā [drowsiness/lassitude], aruci/ arōcaka [tastelessness], tr̥ṣṇā [thirst], śiraḥ rujā [headache], sandhiḥ bhēdaḥ [pain in joints]","the disorder is characterized by ūṣmāṇa [warmthness], ślēṣmādhikatva/ ślēṣmōcchryō [aggravation of kapha], aṅgagurutā [heaviness of body], virasānanatvaṁ/ virasāsyatā [absense of any taste in the mouth], viṭ-saktiḥ/ malasaṁga [retension of faeces], mūtrasaktiḥ/ mūtrasaṁga [obstruction/retention in passage of urine], tandrā [drowsiness/lassitude], aruci/ arōcaka [tastelessness], tr̥ṣṇā [thirst], śiraḥ rujā [headache], sandhiḥ bhēdaḥ [pain in joints]",,
Ayurveda,1415,1474,EM-5.8,pAnAjIrNam,"the disorder is characterized by ādhmāna [abdominal distension], amlōdgāra [sour belching/eructation], vidāhaḥ [internal burning sensation]","the disorder is characterized by ādhmāna [abdominal distension], amlōdgāra [sour belching/eructation], vidāhaḥ [internal burning sensation]",,
Ayurveda,1416,1475,EM-5.9,pAnaviBramaH,"the disorder is characterized by hr̥datōdaḥ [pricking pain in the cardiac region], surā dvēṣaḥ [disliking towards alcohol], annavikr̥tēṣu dvēṣaḥ [disliking towards food preparations], gātratōdaḥ [pricking pain all over body], kaphasaṁsravaḥ/ kapha sravaṇa [secretion of mucus], kaṇṭhadhūmaḥ [a feeling as if the throat is full of smoke], mūrcchā [syncope/attacks of swooning], vamiḥ/vamathu [vomiting], jvaraḥ [fever], śirōrujanam/ mūrdha rujā [headache], pradāhaḥ/vidāha [burning sensation]","the disorder is characterized by hr̥datōdaḥ [pricking pain in the cardiac region], surā dvēṣaḥ [disliking towards alcohol], annavikr̥tēṣu dvēṣaḥ [disliking towards food preparations], gātratōdaḥ [pricking pain all over body], kaphasaṁsravaḥ/ kapha sravaṇa [secretion of mucus], kaṇṭhadhūmaḥ [a feeling as if the throat is full of smoke], mūrcchā [syncope/attacks of swooning], vamiḥ/vamathu [vomiting], jvaraḥ [fever], śirōrujanam/ mūrdha rujā [headache], pradāhaḥ/vidāha [burning sensation]",,
